user: 5 feedback_type:1 emotions: confident,aggressive,

user: 5 feedback_type:-1 emotions: ambitious,aggressive,
(0.22646649791582396, 43070L),0.12025,0.10498,0.10134
(0.20951799961768236, 46249L),0.12907,0.10426,0.10386
(0.20940923200314332, 15375L),0.11886,0.10294,0.10507

user: 5 feedback_type:-1 emotions: confident,anxious,
(0.027866876576375432, 4356L),0.12535,0.08798,0.10384
(0.012622599939535295, 41497L),0.11574,0.08957,0.1106
(-0.043337518691405119, 54270L),0.10736,0.09606,0.10531
(-0.048330281518510265, 38403L),0.12146,0.10503,0.09922
(-0.067866574093492726, 28430L),0.11471,0.08645,0.11492
(-0.070182055941308441, 48549L),0.10422,0.10238,0.09702
(-0.10681176815407034, 29486L),0.11143,0.11194,0.09108
(-0.11072036571196064, 34890L),0.11255,0.09362,0.1055
(-0.11187009282592153, 15567L),0.10997,0.08443,0.11374
(-0.11266646703856686, 51057L),0.12795,0.07689,0.1193

user: 5 feedback_type:-1 emotions: confident,anxious,
(-0.25574363981090031, 46122L),0.11236,0.07,0.13149
(-0.30698367287008921, 5073L),0.09523,0.09071,0.12503
(-0.3426406194589966, 20427L),0.1004,0.07978,0.12881
(-0.34353151085420008, 44165L),0.10115,0.07831,0.13058
(-0.36297604078315859, 1271L),0.10735,0.06849,0.13159
(-0.36811908450625386, 28128L),0.11273,0.07589,0.12304
(-0.36890608290803617, 7225L),0.11732,0.06682,0.13874
(-0.37064748212692389, 47859L),0.12175,0.08385,0.12336
(-0.37761911463734044, 20729L),0.10958,0.06984,0.13432
(-0.38334787240196655, 7220L),0.11956,0.06653,0.13817

user: 5 feedback_type:1 emotions: confident,anxious,
(0.28068684341065753, 5073L),0.09523,0.09071,0.12503
(0.27692749800496552, 14572L),0.11517,0.06895,0.13928
(0.24700011213012618, 20427L),0.1004,0.07978,0.12881
(0.24365434544044473, 34774L),0.11373,0.07144,0.13655
(0.23879925310254713, 28835L),0.11634,0.07809,0.13484
(0.23652156077650854, 46123L),0.10594,0.07248,0.12942
(0.23546249109187112, 36123L),0.10149,0.06434,0.14038
(0.21179043692189525, 7225L),0.11732,0.06682,0.13874
(0.18916004147107568, 7289L),0.10615,0.07353,0.13249
(0.18411158174360365, 7220L),0.11956,0.06653,0.13817

user: 5 feedback_type:-1 emotions: confident,anxious,
(0.176081191640723, 34774L),0.11373,0.07144,0.13655
(0.10419669514420749, 28128L),0.11273,0.07589,0.12304
(0.10352583617525779, 1271L),0.10735,0.06849,0.13159
(0.086650845027080203, 29863L),0.1054,0.07641,0.12812
(0.085703527198082163, 46123L),0.10594,0.07248,0.12942
(0.085379873209882495, 35825L),0.11891,0.08271,0.12323
(0.07723693576815549, 2767L),0.11464,0.08713,0.11617
(0.074527777151359498, 47859L),0.12175,0.08385,0.12336
(0.074195448366449313, 13171L),0.098,0.07103,0.13256
(0.068042697160994869, 30819L),0.11323,0.06806,0.13453

user: 5 feedback_type:1 emotions: confident,anxious,
(-0.041500038869773714, 41342L),0.11549,0.0788,0.13557
(-0.052778086431419569, 13171L),0.098,0.07103,0.13256
(-0.14361999052673124, 35825L),0.11891,0.08271,0.12323
(-0.14575840144553887, 59956L),0.11639,0.07796,0.12801
(-0.14706840055488257, 28802L),0.10621,0.06248,0.13889
(-0.14999259229763684, 57037L),0.10289,0.07352,0.12383
(-0.16459407441037466, 28785L),0.11138,0.06284,0.13932
(-0.1729585892741643, 36123L),0.10149,0.06434,0.14038
(-0.17971298097746624, 37735L),0.10831,0.0713,0.1297
(-0.17981827710333853, 54937L),0.1102,0.07295,0.13088

user: 5 feedback_type:-1 emotions: confident,anxious,
(0.2211906291523873, 13171L),0.098,0.07103,0.13256
(0.20667120233400404, 1271L),0.10735,0.06849,0.13159
(0.17194498587202678, 7220L),0.11956,0.06653,0.13817
(0.17149004287682768, 14120L),0.1186,0.08682,0.11831
(0.14406383628691954, 53425L),0.10699,0.07111,0.13342
(0.1407614864087583, 28128L),0.11273,0.07589,0.12304
(0.13668660252753062, 31359L),0.12677,0.07382,0.13421
(0.12934013114350051, 7225L),0.11732,0.06682,0.13874
(0.12429155578328732, 58082L),0.11919,0.07369,0.1298
(0.12365445257842711, 15367L),0.09991,0.07555,0.12488

user: 5 feedback_type:1 emotions: cheerful,carefree,
(1.0487279006636825, 47814L),0.15714,0.07846,0.14232
(1.0476648043411632, 28287L),0.15771,0.09798,0.1274
(1.040537210294517, 47838L),0.15931,0.08969,0.13208
(1.0401537626093951, 47852L),0.16401,0.09928,0.12525
(1.039994781157642, 40892L),0.15991,0.09275,0.12586
(1.0394314373635711, 61526L),0.15704,0.08256,0.13202
(1.0389054011414149, 8321L),0.15662,0.08632,0.13233
(1.0382668645447191, 47826L),0.15452,0.0951,0.1346
(1.0380998141837678, 9851L),0.15801,0.0858,0.13508
(1.0380166252571961, 47827L),0.15593,0.075,0.13803

